784.398	2.343792	0.000003
785.974	2.343479	0.000003
787.549	2.343167	0.000003
789.124	2.342858	0.000003
790.7	2.342551	0.000003
792.275	2.342246	0.000003
793.85	2.341943	0.000003
795.425	2.341642	0.000003
797	2.341343	0.000003
798.574	2.341046	0.000003
800.149	2.340751	0.000003
801.724	2.340459	0.000003
803.298	2.340168	0.000002
804.873	2.339879	0.000002
806.447	2.339592	0.000002
808.021	2.339307	0.000002
809.596	2.339024	0.000002
811.17	2.338742	0.000002
812.744	2.338463	0.000002
814.318	2.338186	0.000002
815.891	2.33791	0.000002
817.465	2.337636	0.000002
819.039	2.337364	0.000002
820.613	2.337094	0.000002
822.186	2.336825	0.000002
823.76	2.336559	0.000002
825.333	2.336294	0.000002
826.906	2.33603	0.000002
828.479	2.335769	0.000002
830.052	2.335509	0.000002
831.625	2.335251	0.000002
833.198	2.334994	0.000002
834.771	2.334739	0.000002
836.344	2.334486	0.000002
837.916	2.334234	0.000002
839.489	2.333985	0.000002
841.061	2.333736	0.000002
842.634	2.333489	0.000002
844.206	2.333244	0.000002
845.778	2.333	0.000002
847.35	2.332758	0.000002
848.922	2.332517	0.000002
850.494	2.332278	0.000002
852.066	2.332041	0.000002
853.638	2.331804	0.000002
855.209	2.33157	0.000002
856.781	2.331336	0.000002
858.352	2.331105	0.000002
859.923	2.330874	0.000001
861.495	2.330645	0.000001
863.066	2.330418	0.000001
864.637	2.330192	0.000001
866.208	2.329967	0.000001
867.778	2.329743	0.000001
869.349	2.329521	0.000001
870.92	2.329301	0.000001
872.49	2.329081	0.000001
874.061	2.328863	0.000001
875.631	2.328647	0.000001
877.201	2.328431	0.000001
878.771	2.328217	0.000001
880.341	2.328005	0.000001
881.911	2.327793	0.000001
883.481	2.327583	0.000001
885.05	2.327374	0.000001
886.62	2.327166	0.000001
888.189	2.32696	0.000001
889.759	2.326754	0.000001
891.328	2.32655	0.000001
892.897	2.326347	0.000001
894.466	2.326146	0.000001
896.035	2.325945	0.000001
897.604	2.325746	0.000001
899.173	2.325548	0.000001
900.741	2.325351	0.000001
902.31	2.325155	0.000001
903.878	2.32496	0.000001
905.446	2.324767	0.000001
907.014	2.324574	0.000001
908.583	2.324383	0.000001
910.151	2.324193	0.000001
911.718	2.324004	0.000001
913.286	2.323816	0.000001
914.854	2.323629	0.000001
916.421	2.323443	0.000001
917.988	2.323258	0.000001
919.556	2.323075	0.000001
921.123	2.322892	0.000001
922.69	2.32271	0.000001
924.257	2.32253	0.000001
925.823	2.32235	0.000001
927.39	2.322171	0.000001
928.957	2.321994	0.000001
930.523	2.321817	0.000001
932.089	2.321641	0.000001
933.656	2.321467	0.000001
935.222	2.321293	0.000001
936.788	2.321121	0.000001
938.354	2.320949	0.000001
939.919	2.320778	0.000001
941.485	2.320608	0.000001
943.05	2.320439	0.000001
944.616	2.320271	0.000001
946.181	2.320104	0.000001
947.746	2.319938	0.000001
949.311	2.319773	0.000001
950.876	2.319609	0.000001
952.441	2.319445	0.000001
954.005	2.319283	0.000001
955.57	2.319121	0.000001
957.134	2.31896	0.000001
958.698	2.318801	0.000001
960.262	2.318642	0.000001
961.826	2.318484	0.000001
963.39	2.318326	0.000001
964.954	2.31817	0.000001
966.517	2.318014	0.000001
968.081	2.317859	0.000001
969.644	2.317705	0.000001
971.207	2.317552	0.000001
972.771	2.3174	0.000001
974.333	2.317249	0.000001
975.896	2.317098	0.000001
977.459	2.316948	0.000001
979.021	2.316799	0.000001
980.584	2.316651	0.000001
982.146	2.316503	0.000001
983.708	2.316356	0.000001
985.27	2.31621	0.000001
986.832	2.316065	0.000001
988.394	2.315921	0.000001
989.956	2.315777	0.000001
991.517	2.315634	0.000001
993.078	2.315492	0.000001
994.64	2.31535	0.000001
996.201	2.31521	0.000001
997.762	2.31507	0.000001
999.322	2.31493	0.000001
1011.346	2.313881	0.000001
1014.711	2.313594	0
1018.076	2.313311	0
1021.442	2.31303	0
1024.809	2.312752	0
1028.176	2.312478	0
1031.544	2.312206	0
1034.912	2.311937	0
1038.281	2.311671	0
1041.651	2.311407	0
1045.021	2.311146	0
1048.392	2.310888	0
1051.764	2.310632	0
1055.136	2.310379	0
1058.509	2.310129	0
1061.883	2.309881	0
1065.257	2.309635	0
1068.631	2.309392	0
1072.007	2.309151	0
1075.383	2.308913	0
1078.76	2.308677	0
1082.137	2.308444	0
1085.515	2.308213	0
1088.893	2.307983	0
1092.272	2.307757	0
1095.652	2.307532	0
1099.032	2.30731	0
1102.414	2.307089	0
1105.795	2.306871	0
1109.177	2.306655	0
1112.56	2.306441	0
1115.944	2.306229	0
1119.328	2.306019	0
1122.713	2.305811	0
1126.099	2.305605	0
